6	1000	2	8	12
7	1000	2	8	17
8	1000	2	8	18
9	1000	2	8	14
10	1000	2	8	27
11	1000	2	8	25
12	1000	2	8	29
13	1000	2	8	19
14	1000	2	8	20
15	1000	2	8	25
16	1000	2	8	21
17	1000	2	8	20
18	1000	2	8	21
19	1000	2	8	20
20	1000	2	8	37
21	1000	2	8	41
22	1000	2	8	13
23	1000	2	8	22
24	1000	2	8	15
25	1000	2	8	21
26	1000	2	8	20
27	1000	2	8	15
28	1000	2	8	20
29	1000	2	8	14
30	1000	2	8	32
31	1000	2	8	52
32	1000	2	8	28
33	1000	2	8	25
34	1000	2	8	23
35	1000	2	8	19
36	1000	2	8	27
37	1000	2	8	15
38	1000	2	8	20
39	1000	2	8	18
40	1000	2	8	49
41	1000	2	8	29
42	1000	2	8	20
43	1000	2	8	26
44	1000	2	8	30
45	1000	2	8	22
46	1000	2	8	21
47	1000	2	8	23
48	1000	2	8	22
49	1000	2	8	33
50	1000	2	8	41
51	1000	2	8	23
52	1000	2	8	30
53	1000	2	8	34
54	1000	2	8	16
55	1000	2	8	26
56	1000	2	8	24
57	1000	2	8	24
58	1000	2	8	33
59	1000	2	8	30
60	1000	2	8	24
61	1000	2	8	30
62	1000	2	8	24
63	1000	2	8	36
64	1000	2	8	23
65	1000	2	8	22
66	1000	2	8	24
67	1000	2	8	42
68	1000	2	8	27
69	1000	2	8	64
70	1000	2	8	24
71	1000	2	8	26
72	1000	2	8	26
73	1000	2	8	58
74	1000	2	8	25
75	1000	2	8	47
76	1000	2	8	34
77	1000	2	8	26
78	1000	2	8	32
79	1000	2	8	25
80	1000	2	8	22
81	1000	2	8	18
82	1000	2	8	27
83	1000	2	8	33
84	1000	2	8	40
85	1000	2	8	32
86	1000	2	8	41
87	1000	2	8	37
88	1000	2	8	30
89	1000	2	8	30
90	1000	2	8	23
91	1000	2	8	26
92	1000	2	8	46
93	1000	2	8	40
94	1000	2	8	41
95	1000	2	8	24
96	1000	2	8	29
97	1000	2	8	33
98	1000	2	8	27
99	1000	2	8	33
100	1000	2	8	36
110	1000	2	8	38
120	1000	2	8	38
130	1000	2	8	23
140	1000	2	8	25
150	1000	2	8	25
160	1000	2	8	23
170	1000	2	8	28
180	1000	2	8	28
190	1000	2	8	27
200	1000	2	8	38
210	1000	2	8	39
220	1000	2	8	26
230	1000	2	8	32
240	1000	2	8	31
250	1000	2	8	52
260	1000	2	8	48
270	1000	2	8	28
280	1000	2	8	29
290	1000	2	8	40
300	1000	2	8	45
310	1000	2	8	41
320	1000	2	8	34
330	1000	2	8	35
340	1000	2	8	30
350	1000	2	8	33
360	1000	2	8	33
370	1000	2	8	36
380	1000	2	8	27
390	1000	2	8	77
400	1000	2	8	40
410	1000	2	8	35
420	1000	2	8	40
430	1000	2	8	39
440	1000	2	8	35
450	1000	2	8	36
460	1000	2	8	48
470	1000	2	8	30
480	1000	2	8	55
490	1000	2	8	37
500	1000	2	8	34
510	1000	2	8	45
520	1000	2	8	50
530	1000	2	8	48
540	1000	2	8	49
550	1000	2	8	80
560	1000	2	8	63
570	1000	2	8	46
580	1000	2	8	44
590	1000	2	8	47
600	1000	2	8	48
610	1000	2	8	51
620	1000	2	8	63
630	1000	2	8	58
640	1000	2	8	65
650	1000	2	8	56
660	1000	2	8	50
670	1000	2	8	51
680	1000	2	8	109
690	1000	2	8	55
700	1000	2	8	72
710	1000	2	8	52
720	1000	2	8	65
730	1000	2	8	57
740	1000	2	8	62
750	1000	2	8	78
760	1000	2	8	57
770	1000	2	8	52
780	1000	2	8	46
790	1000	2	8	64
800	1000	2	8	60
810	1000	2	8	51
820	1000	2	8	62
830	1000	2	8	103
840	1000	2	8	68
850	1000	2	8	63
860	1000	2	8	73
870	1000	2	8	66
880	1000	2	8	46
890	1000	2	8	89
900	1000	2	8	58
910	1000	2	8	65
920	1000	2	8	60
930	1000	2	8	52
940	1000	2	8	66
950	1000	2	8	68
960	1000	2	8	72
970	1000	2	8	71
980	1000	2	8	64
990	1000	2	8	65
1000	1000	2	8	53
