10	3442
11	5570
12	20834
13	5859
14	17479
15	13739
16	5453
17	15149
18	14873
19	3553
20	7756
21	8146
22	19862
23	4467
24	20344
25	22917
26	4648
27	4252
28	6369
29	6301
30	6686
31	6949
32	5647
33	5853
34	6924
35	5835
36	7242
37	9317
38	7876
39	7590
40	9671
41	7471
42	6491
43	8951
44	5613
45	6868
46	5539
47	15705
48	18237
49	8256
50	7834
51	7381
52	7342
53	22060
54	11238
55	10970
56	6562
57	8680
58	26631
59	11900
60	14445
61	17950
62	7285
63	18574
64	19080
65	15296
66	19397
67	8776
68	7244
69	21065
70	28589
71	10350
72	18095
73	9464
74	12257
75	17063
76	8265
77	14250
78	10236
79	9060
80	14358
81	17348
82	25812
83	16061
84	10991
85	12993
86	23267
87	11086
88	21095
89	26292
90	19270
91	28317
92	33800
93	19996
94	12333
95	18744
96	26285
97	26276
98	22302
99	19864
100	21518
100	31772
110	22897
120	28189
130	32386
140	19505
150	22453
160	27449
170	23037
180	18717
190	22255
200	24695
210	44240
220	23524
230	54085
240	9239
250	24566
260	30493
270	38151
280	44863
290	46667
300	27237
310	37053
320	58606
330	43249
340	58188
350	45470
360	43401
370	41305
380	35143
390	45342
400	36292
410	51871
420	55012
430	44637
440	49623
450	48038
460	47016
470	50080
480	42195
490	40701
500	61469
510	56192
520	48447
530	47489
540	56661
550	37871
560	74179
570	72335
580	35680
590	59953
600	57974
610	72497
620	53542
630	60654
640	52501
650	51243
660	49489
670	66526
680	58885
690	57956
700	64030
710	56353
720	51588
730	67612
740	68323
750	59870
760	70541
770	83783
780	67922
790	67909
800	62264
810	60616
820	75106
830	52009
840	57699
850	75870
860	83747
870	68219
880	68889
890	77011
900	74658
910	52408
920	97888
930	66323
940	83827
950	82742
960	109429
970	76026
980	44135
990	82421
1000	53446
