10	4866
11	3456
12	6629
13	3366
14	3068
15	15073
16	5541
17	11534
18	4723
19	3627
20	4667
21	5705
22	13576
23	14462
24	3842
25	7318
26	31347
27	23808
28	4707
29	8142
30	5164
31	4922
32	5100
33	5858
34	6133
35	9652
36	35101
37	24778
38	18594
39	4956
40	17964
41	6302
42	7966
43	5112
44	6220
45	8043
46	21555
47	15030
48	6873
49	7459
50	10369
51	11791
52	6712
53	6779
54	17572
55	7536
56	13615
57	27830
58	9810
59	9101
60	7887
61	20978
62	7885
63	10585
64	12452
65	24235
66	13179
67	16721
68	16974
69	9486
70	9196
71	7593
72	10316
73	17687
74	45409
75	8414
76	6120
77	15507
78	11395
79	10443
80	19918
81	9768
82	12227
83	10844
84	53641
85	8057
86	12017
87	7926
88	16154
89	10321
90	11684
91	11812
92	11917
93	15559
94	16988
95	6927
96	16408
97	14051
98	14913
99	28045
100	19670
100	8458
110	22198
120	34543
130	35768
140	13106
150	27589
160	6585
170	8448
180	7641
190	7297
200	15296
210	41966
220	19348
230	13762
240	23386
250	21943
260	24182
270	29919
280	9755
290	33235
300	19160
310	7258
320	22242
330	19793
340	10817
350	7352
360	9633
370	13077
380	19687
390	18288
400	11798
410	11715
420	8710
430	8862
440	47060
450	24317
460	47580
470	9325
480	42470
490	50150
500	50066
510	61952
520	41717
530	20271
540	37508
550	44837
560	11298
570	51819
580	54333
590	105073
600	9177
610	9518
620	58664
630	53290
640	58030
650	10436
660	54360
670	71654
680	20228
690	49720
700	54813
710	106813
720	14191
730	20674
740	75681
750	67222
760	63912
770	51046
780	110314
790	50398
800	65860
810	142858
820	85034
830	39737
840	59554
850	59304
860	51695
870	34078
880	51061
890	32011
900	13527
910	45997
920	21497
930	19976
940	26598
950	46475
960	57482
970	26584
980	53379
990	40810
1000	28731
